area_id,sex,agegr_id,indicator,time,mean,se,median,lower,upper
MWI.2.3.14,female,15,prevalence,2018.75,0.018965342497689,0.002136695462639,0.018877279570348,0.015093216394693,0.023373017391956
MWI.2.3.14,female,16,prevalence,2018.75,0.032189038658375,0.002858348252889,0.032124501453438,0.026734572595136,0.037913069902309
MWI.2.3.14,female,17,prevalence,2018.75,0.049279145413802,0.003889421380611,0.049184413275177,0.041863608570993,0.057209672575866
MWI.2.3.14,female,18,prevalence,2018.75,0.071817317599561,0.005388695134747,0.071740862300065,0.061779667463058,0.082819402887736
MWI.2.3.14,female,19,prevalence,2018.75,0.082777241101429,0.006246481174518,0.082730877671393,0.070364251995708,0.095130709101924
MWI.2.3.14,female,20,prevalence,2018.75,0.081518219571362,0.006571527784082,0.081439973341076,0.069248537302332,0.094867289778663
MWI.2.3.14,female,29,prevalence,2018.75,0.046847837501726,0.004527595312629,0.046800499255083,0.038222829809105,0.056152121338548
MWI.2.3.15,male,14,prevalence,2018.75,0.007867172774568,0.000827529435364,0.007816934993694,0.006367836616929,0.009585747859835
MWI.2.3.15,male,15,prevalence,2018.75,0.014792698247097,0.001863061308384,0.014709492025577,0.011423689240211,0.018742868160152
MWI.2.3.15,male,16,prevalence,2018.75,0.033802091499729,0.003497834653789,0.033687108228472,0.027453839920538,0.040994458108333
MWI.2.3.15,male,17,prevalence,2018.75,0.066743358256014,0.005768341667744,0.066638084263947,0.055771502848622,0.078554362247933
MWI.2.3.15,male,18,prevalence,2018.75,0.09168097116713,0.007466776518025,0.091566318686958,0.077684131552354,0.106335489175186
MWI.2.3.15,male,19,prevalence,2018.75,0.114279720188084,0.009213787113332,0.113943740363415,0.096946736983284,0.133599325811669
MWI.2.3.15,male,20,prevalence,2018.75,0.138331851108418,0.011193472216905,0.138102391554706,0.116767064043735,0.161043481657179
MWI.2.3.15,male,29,prevalence,2018.75,0.099207339272373,0.008584614527329,0.099148362879633,0.082914311371242,0.11638261882624
MWI.2.3.15,female,14,prevalence,2018.75,0.018201202921325,0.002127420608459,0.018106460142571,0.014399044159441,0.022526030461595
MWI.2.3.15,female,15,prevalence,2018.75,0.038146646454874,0.003570889044574,0.037948840368599,0.031560845028469,0.045529027160803
MWI.2.3.15,female,16,prevalence,2018.75,0.068691573513396,0.005332400479768,0.068601167457731,0.058784713790363,0.079497875279513
MWI.2.3.15,female,17,prevalence,2018.75,0.104147724577723,0.007106471479509,0.104253345296749,0.090210010886615,0.117669575671697
MWI.2.3.15,female,18,prevalence,2018.75,0.1438182664251,0.009061591592384,0.143777143237117,0.126299559657251,0.162123574093424
MWI.2.3.15,female,19,prevalence,2018.75,0.174386295706662,0.011244452329549,0.174459545504911,0.152391498365676,0.196502667831631
MWI.2.3.15,female,20,prevalence,2018.75,0.161854006017865,0.01154196546062,0.161886904690921,0.139576972440663,0.185115585076055
MWI.2.3.15,female,29,prevalence,2018.75,0.096777934848248,0.008375317464114,0.096560543440083,0.08125688839943,0.113180233797398
MWI.2.2.7,male,14,prevalence,2018.75,0.009870380269721,0.000762315078453,0.009820421503277,0.008470395561609,0.011490873738737
MWI.2.2.7,male,15,prevalence,2018.75,0.018112980305791,0.001537982787369,0.01804790862168,0.015296569108102,0.021279661545368
MWI.2.2.7,male,16,prevalence,2018.75,0.042844676632384,0.003066307736861,0.04273243842118,0.037052503101284,0.049068795954913
MWI.2.2.7,male,17,prevalence,2018.75,0.083146972168855,0.004845875551319,0.083084634104282,0.073960577398904,0.092404985956498
MWI.2.2.7,male,18,prevalence,2018.75,0.116398855177527,0.006419167799099,0.116263316273814,0.104116997940031,0.129352377487519
MWI.2.2.7,male,19,prevalence,2018.75,0.136121649267501,0.007555576350765,0.135825983388381,0.121775500092066,0.15145106437081
MWI.2.2.7,male,20,prevalence,2018.75,0.156280547470801,0.008988876187151,0.156036045102099,0.139353721223967,0.174063678174001
MWI.2.2.7,male,29,prevalence,2018.75,0.110009284426429,0.00696323462401,0.109842859998106,0.097388539411961,0.124070948270311
MWI.2.2.7,female,14,prevalence,2018.75,0.025064499571873,0.001624436571784,0.0250533639395,0.021940045696794,0.028387325320892
MWI.2.2.7,female,15,prevalence,2018.75,0.047346290767969,0.002784071274789,0.047279081229857,0.042119136503485,0.052869400967178
MWI.2.2.7,female,16,prevalence,2018.75,0.0840386454969,0.004046711343833,0.083941076315117,0.076135236385395,0.092373393900919
MWI.2.2.7,female,17,prevalence,2018.75,0.124623520508735,0.005289004880404,0.124570381716066,0.114536661116732,0.13526313786869
MWI.2.2.7,female,18,prevalence,2018.75,0.166461335647171,0.006498051699757,0.166468827889515,0.153990808852976,0.179171291426045
MWI.2.2.7,female,19,prevalence,2018.75,0.184357691700619,0.007452303374968,0.184312387572179,0.169786049757225,0.199126178217928
MWI.2.2.7,female,20,prevalence,2018.75,0.165948660027758,0.008273527651868,0.165763600484048,0.150281958059795,0.182605431154293
MWI.2.2.7,female,29,prevalence,2018.75,0.091790826100391,0.006430388108809,0.091595955418752,0.079374679927324,0.1045584364873
MWI.2.2.8,male,14,prevalence,2018.75,0.006862885030242,0.000693652809602,0.006823697234615,0.005580068163142,0.008336538707314
MWI.2.2.8,male,15,prevalence,2018.75,0.013670562085467,0.001644626532175,0.013614589300292,0.010631877942009,0.01702624471437
MWI.2.2.8,male,16,prevalence,2018.75,0.027732619923496,0.002721863593105,0.027666529807173,0.02250730097575,0.033355765453585
MWI.2.2.8,male,17,prevalence,2018.75,0.052825075396678,0.004336247066216,0.052768234434002,0.044358004504295,0.061639033355826
MWI.2.2.8,male,18,prevalence,2018.75,0.07598057213259,0.005943342131414,0.075982605248124,0.064045724387755,0.087828583182337
MWI.2.2.8,male,19,prevalence,2018.75,0.091430184779807,0.007285112769839,0.091359260140493,0.077891035824052,0.106101799862995
MWI.2.2.8,male,20,prevalence,2018.75,0.114208104193632,0.009205020433555,0.114192506844818,0.096403967952227,0.133219646299339
MWI.2.2.8,male,29,prevalence,2018.75,0.085529379532649,0.00717543341558,0.08548548332387,0.071724075006912,0.099611706640835
MWI.2.2.8,female,14,prevalence,2018.75,0.018648898292241,0.002095914263513,0.018558277269136,0.014744834140269,0.023035275445249
MWI.2.2.8,female,15,prevalence,2018.75,0.035417048878381,0.003273007862781,0.035305802546885,0.029218869173984,0.042158985299184
MWI.2.2.8,female,16,prevalence,2018.75,0.057866276624648,0.004378232608141,0.057684211749871,0.049583329763776,0.066517930975137
MWI.2.2.8,female,17,prevalence,2018.75,0.086816827160512,0.005953069030489,0.086813351253877,0.075402655397947,0.098683437068325
MWI.2.2.8,female,18,prevalence,2018.75,0.121739301469863,0.007901225165187,0.121756523952301,0.106230377455608,0.1376119535141
MWI.2.2.8,female,19,prevalence,2018.75,0.142075520030613,0.009170539976384,0.142139693013722,0.123766496935317,0.159862565660998
MWI.2.2.8,female,20,prevalence,2018.75,0.135213424028852,0.009609435891787,0.135232560321994,0.116577671961432,0.154088354359088
MWI.2.2.8,female,29,prevalence,2018.75,0.079971574743796,0.006994042800196,0.079981486824754,0.066648868277522,0.09400799473917
MWI.2.2.9,male,14,prevalence,2018.75,0.005508465928213,0.000569782881956,0.005487946251778,0.004473113296076,0.0066914313298
MWI.2.2.9,male,15,prevalence,2018.75,0.011106514000587,0.001328267624295,0.011077404053591,0.008568311407332,0.013837787361077
MWI.2.2.9,male,16,prevalence,2018.75,0.02283487473993,0.002358927982121,0.02278888200115,0.018443642052793,0.027727226830655
MWI.2.2.9,male,17,prevalence,2018.75,0.044706008478032,0.003997772663987,0.044554196457473,0.037066272081289,0.052848792638089
MWI.2.2.9,male,18,prevalence,2018.75,0.06227943673817,0.005347552797607,0.062153508954089,0.052211726767517,0.07326571768868
MWI.2.2.9,male,19,prevalence,2018.75,0.074438203513817,0.006370498596979,0.074090562290144,0.062399762569068,0.087369689244197
MWI.2.2.9,male,20,prevalence,2018.75,0.092145925471379,0.007910123013006,0.091932122762194,0.077057989147413,0.108180163496882
MWI.2.2.9,male,29,prevalence,2018.75,0.066281443960844,0.006011869078224,0.065990072458673,0.055404507779009,0.078449182552809
MWI.2.2.9,female,14,prevalence,2018.75,0.015410897562384,0.001737398374995,0.015342575631324,0.012141166902314,0.019011116974475
MWI.2.2.9,female,15,prevalence,2018.75,0.029219156342642,0.002811888035402,0.02908568273886,0.023957884225634,0.035160735460453
MWI.2.2.9,female,16,prevalence,2018.75,0.048603092401452,0.003974030539427,0.048449594372932,0.04115218746431,0.056804293314608
MWI.2.2.9,female,17,prevalence,2018.75,0.071410661805725,0.005302321295841,0.071086928396421,0.061721744250933,0.082570603537542
MWI.2.2.9,female,18,prevalence,2018.75,0.099970714211316,0.007006069923444,0.099567407842358,0.085931921376744,0.114490512566015
MWI.2.2.9,female,19,prevalence,2018.75,0.114945790610462,0.008078692276142,0.114624702498366,0.09906648763481,0.131165557481345
MWI.2.2.9,female,20,prevalence,2018.75,0.109646222584877,0.00849036427293,0.109376943580864,0.093466877059436,0.127626654515373
MWI.2.2.9,female,29,prevalence,2018.75,0.060778716078518,0.00570707460295,0.060672216779835,0.050288134341163,0.072548440807149
MWI.2.2.10,male,14,prevalence,2018.75,0.009373974040332,0.001048386263823,0.009295381206666,0.0075955050971,0.011696245051424
MWI.2.2.10,male,15,prevalence,2018.75,0.01483848890405,0.001933567993929,0.014749178204929,0.011330582756519,0.018740417807205
MWI.2.2.10,male,16,prevalence,2018.75,0.034686450412579,0.003647751348149,0.034535326460101,0.027988798393532,0.042400611229339
MWI.2.2.10,male,17,prevalence,2018.75,0.078708874431019,0.006768379953866,0.078509200011145,0.06633633803565,0.092832566425279
MWI.2.2.10,male,18,prevalence,2018.75,0.111526022652281,0.008826235462538,0.111246392936674,0.095548062615977,0.129675775735567
MWI.2.2.10,male,19,prevalence,2018.75,0.133352887353703,0.010300720332477,0.133054311862236,0.114419856332388,0.154271360724392
MWI.2.2.10,male,20,prevalence,2018.75,0.170914585985007,0.013125193297888,0.170592152973135,0.146528030699471,0.198141749872526
MWI.2.2.10,male,29,prevalence,2018.75,0.119751541543715,0.010223682607011,0.119050999700889,0.101638307340926,0.141024807276597
MWI.2.2.10,female,14,prevalence,2018.75,0.019121312406565,0.002012531167131,0.019045173574571,0.015424546314991,0.023258664767835
MWI.2.2.10,female,15,prevalence,2018.75,0.04277561053255,0.003779219993167,0.042651470486159,0.035866504957049,0.050480986942497
MWI.2.2.10,female,16,prevalence,2018.75,0.080481926534404,0.006091846007993,0.080234640985789,0.069203718734916,0.093353830744588
MWI.2.2.10,female,17,prevalence,2018.75,0.128572448260122,0.008757013362048,0.128172627531081,0.112471102652823,0.146891546874973
MWI.2.2.10,female,18,prevalence,2018.75,0.172165395105734,0.010896432455326,0.171870130684807,0.152249851645513,0.194016612951595
MWI.2.2.10,female,19,prevalence,2018.75,0.203286931124147,0.012565821891241,0.202942333531226,0.178960825259086,0.229239394519396
MWI.2.2.10,female,20,prevalence,2018.75,0.200925461567834,0.013274794243694,0.200267715578682,0.175529920814781,0.228550809863162
MWI.2.2.10,female,29,prevalence,2018.75,0.110739759763992,0.009613897218433,0.110483664493224,0.092645659310978,0.130209510781909
MWI.3.4.16,male,14,prevalence,2018.75,0.012549919974504,0.001201481337167,0.01246499714158,0.01038843291902,0.015183607922028
MWI.3.4.16,male,15,prevalence,2018.75,0.025534118680375,0.002494494125747,0.02539323708137,0.020997510642047,0.030795424077706
MWI.3.4.16,male,16,prevalence,2018.75,0.05076399077497,0.004331715383125,0.050443316883198,0.042680830520568,0.060133520721002
MWI.3.4.16,male,17,prevalence,2018.75,0.102951420007009,0.00765857944575,0.102626138268153,0.088955407117717,0.119094310379943
MWI.3.4.16,male,18,prevalence,2018.75,0.133201958300933,0.00933285807241,0.132687790339754,0.116330288470804,0.152422038098866
MWI.3.4.16,male,19,prevalence,2018.75,0.168576017865273,0.011689598270524,0.16802960589751,0.14711192748239,0.192142971898601
MWI.3.4.16,male,20,prevalence,2018.75,0.197188606651421,0.013658847225762,0.197074437407817,0.171615324655303,0.224467610016855
MWI.3.4.16,male,29,prevalence,2018.75,0.146017158084924,0.011221797910778,0.14572434817016,0.12582701135303,0.169003741792247
MWI.3.4.16,female,14,prevalence,2018.75,0.033727889021938,0.00275317974686,0.033582754649952,0.028677609809016,0.039572619240738
MWI.3.4.16,female,15,prevalence,2018.75,0.065360468490031,0.004798066794869,0.065046996143685,0.056664277499987,0.075349293116176
MWI.3.4.16,female,16,prevalence,2018.75,0.108108963630439,0.006911754693584,0.107696630000202,0.095756239712552,0.122859743687837
MWI.3.4.16,female,17,prevalence,2018.75,0.158768337740362,0.009239342684223,0.158049564388581,0.142325044439246,0.178075609219142
MWI.3.4.16,female,18,prevalence,2018.75,0.203914498380576,0.010920400152555,0.20342095383645,0.183979855443841,0.226304253575656
MWI.3.4.16,female,19,prevalence,2018.75,0.255982691480927,0.013591008645604,0.25542584383387,0.230731381634507,0.283128663261349
MWI.3.4.16,female,20,prevalence,2018.75,0.224749555063012,0.013316880241184,0.224381394554916,0.199788803392943,0.251892662388941
MWI.3.4.16,female,29,prevalence,2018.75,0.13941137447303,0.010874590998027,0.138929947074697,0.119544255292052,0.161597427242742
MWI.3.4.17,male,14,prevalence,2018.75,0.010366975288527,0.00109989384235,0.010322730095482,0.008360353675252,0.0127106973151
MWI.3.4.17,male,15,prevalence,2018.75,0.019500029680313,0.002298062314371,0.019444569973517,0.015152368061131,0.024149777017685
MWI.3.4.17,male,16,prevalence,2018.75,0.041399516838107,0.004119595581102,0.041369935293136,0.033659549932305,0.049699536866174
MWI.3.4.17,male,17,prevalence,2018.75,0.090466687796771,0.007508901115574,0.090330861676765,0.076013688383915,0.105859944975336
MWI.3.4.17,male,18,prevalence,2018.75,0.119529134488137,0.009367530551719,0.119147713837708,0.101690758989992,0.138242392604299
MWI.3.4.17,male,19,prevalence,2018.75,0.149543194973873,0.0118604344334,0.149239579625666,0.125487073803036,0.173365192157296
MWI.3.4.17,male,20,prevalence,2018.75,0.179618061419245,0.01402692230415,0.179735699000473,0.151787939306901,0.206161106262326
MWI.3.4.17,male,29,prevalence,2018.75,0.132336509687285,0.01121570075336,0.132072523962214,0.110975093745261,0.155134734069114
MWI.3.4.17,female,14,prevalence,2018.75,0.024588238331551,0.002540578751367,0.024453938419392,0.019851429469126,0.029590088734282
MWI.3.4.17,female,15,prevalence,2018.75,0.052029075665779,0.004492194026794,0.051947910517634,0.043389380476314,0.060980460006815
MWI.3.4.17,female,16,prevalence,2018.75,0.09298067847787,0.006761588735282,0.093052823623528,0.079710389417977,0.106485002187596
MWI.3.4.17,female,17,prevalence,2018.75,0.138413468967372,0.009062070030736,0.138447082053583,0.120929710428811,0.156470590982099
MWI.3.4.17,female,18,prevalence,2018.75,0.184098413602605,0.011442702519663,0.183970748890198,0.161159087177706,0.206746316928984
MWI.3.4.17,female,19,prevalence,2018.75,0.229678303193213,0.014087730186984,0.229558417831061,0.201700957757942,0.256614882826795
MWI.3.4.17,female,20,prevalence,2018.75,0.204593928348137,0.013750450890253,0.204696358571678,0.177769694598798,0.231523385243455
MWI.3.4.17,female,29,prevalence,2018.75,0.124917102931036,0.010611977772338,0.124737369655727,0.10473151934078,0.145743086886242
MWI.3.4.18,male,14,prevalence,2018.75,0.016555882776059,0.001649382211032,0.016415554574719,0.013611767864558,0.020103376881056
MWI.3.4.18,male,15,prevalence,2018.75,0.029335890214053,0.003185004902414,0.029210632825501,0.023508560545445,0.035802305503644
MWI.3.4.18,male,16,prevalence,2018.75,0.067984806220069,0.005864224251742,0.067707209214587,0.057186056555299,0.080302180644195
MWI.3.4.18,male,17,prevalence,2018.75,0.137123937735382,0.009470974900911,0.13695043747422,0.119265270309721,0.156001110944354
MWI.3.4.18,male,18,prevalence,2018.75,0.184478657197059,0.011652502105172,0.184264204495036,0.162860777552096,0.207351991374578
MWI.3.4.18,male,19,prevalence,2018.75,0.222740459528598,0.013894737772974,0.222220951331533,0.196485474410825,0.251108627369326
MWI.3.4.18,male,20,prevalence,2018.75,0.259175137504376,0.016320571017399,0.259119344514896,0.227792311984204,0.292011158099376
MWI.3.4.18,male,29,prevalence,2018.75,0.190283261394291,0.013535878639384,0.189861521792586,0.165022663394333,0.218294122553345
MWI.3.4.18,female,14,prevalence,2018.75,0.037591453976148,0.003217441172309,0.03751537198858,0.031496244837002,0.044365816718803
MWI.3.4.18,female,15,prevalence,2018.75,0.078399273306253,0.005684822635615,0.078174085630114,0.067897168103451,0.090021360772428
MWI.3.4.18,female,16,prevalence,2018.75,0.144242108470152,0.00853365742714,0.144202023560325,0.128618332658665,0.161975708244038
MWI.3.4.18,female,17,prevalence,2018.75,0.206111148039562,0.010700366546027,0.205716974631328,0.186390943733958,0.228155048769921
MWI.3.4.18,female,18,prevalence,2018.75,0.264298259379285,0.012803464294564,0.263958485075794,0.239828274322742,0.290222417894601
MWI.3.4.18,female,19,prevalence,2018.75,0.311370635803526,0.015121505600254,0.310843989442216,0.282234866744633,0.342393743557069
MWI.3.4.18,female,20,prevalence,2018.75,0.291992458694865,0.015735160911382,0.291525063699686,0.261339268750712,0.324751037747773
MWI.3.4.18,female,29,prevalence,2018.75,0.175081470753023,0.013121071364543,0.174687712579769,0.150365045747266,0.20118773343692
MWI.3.5.22,male,14,prevalence,2018.75,0.01855414952735,0.002285079240519,0.018410709033779,0.014455683391301,0.023567138881594
MWI.3.5.22,male,15,prevalence,2018.75,0.033421563763837,0.004550126030049,0.033248453511497,0.024892680739694,0.042753429041574
MWI.3.5.22,male,16,prevalence,2018.75,0.073595605192503,0.008113756977457,0.073372028463068,0.058580231696369,0.090058125117957
MWI.3.5.22,male,17,prevalence,2018.75,0.158685361785466,0.014656539289394,0.158629842495028,0.131241026437017,0.188202703772153
MWI.3.5.22,male,18,prevalence,2018.75,0.210401583302486,0.018032781372068,0.210069315568461,0.175442474732563,0.246480937415137
MWI.3.5.22,male,19,prevalence,2018.75,0.250445262740312,0.020502009812635,0.250003705446993,0.211801594468748,0.290543840086911
MWI.3.5.22,male,20,prevalence,2018.75,0.296476523136225,0.023024466063596,0.296442291609379,0.251511601013619,0.341816842534077
MWI.3.5.22,male,29,prevalence,2018.75,0.210543885846092,0.018466267872484,0.209945575812279,0.17628751908606,0.247533022993049
MWI.3.5.22,female,14,prevalence,2018.75,0.041923170074039,0.005046597463654,0.041917543798445,0.032407131932881,0.052307343826504
MWI.3.5.22,female,15,prevalence,2018.75,0.09044911327597,0.009070176327137,0.090224614469765,0.073113213686022,0.10851854303829
MWI.3.5.22,female,16,prevalence,2018.75,0.160413047624077,0.013548900519585,0.160241798535114,0.134377253722203,0.188619873507801
MWI.3.5.22,female,17,prevalence,2018.75,0.243795470661069,0.017894291453455,0.243795525436607,0.208982900801527,0.278797507339739
MWI.3.5.22,female,18,prevalence,2018.75,0.302497655011811,0.019884193005671,0.302829918057847,0.263303850634813,0.340692602136945
MWI.3.5.22,female,19,prevalence,2018.75,0.355967519458904,0.022730089142393,0.356576719383723,0.311677004967629,0.400380316967585
MWI.3.5.22,female,20,prevalence,2018.75,0.33708711004359,0.023147983923695,0.337049960328621,0.291791220849458,0.38222582619083
MWI.3.5.22,female,29,prevalence,2018.75,0.198091172061548,0.018850327991129,0.197574370561104,0.163249410305072,0.236909751434747
MWI.3.5.23,male,14,prevalence,2018.75,0.023640831006905,0.001932659758428,0.023549255011431,0.020150227058472,0.027758794922306
MWI.3.5.23,male,15,prevalence,2018.75,0.044239818708016,0.003860078607715,0.044046859822733,0.037288173782883,0.052411420239763
MWI.3.5.23,male,16,prevalence,2018.75,0.092029949977,0.006880086523788,0.091829445785886,0.079347828928739,0.105522158677098
MWI.3.5.23,male,17,prevalence,2018.75,0.161816441561434,0.009955837578698,0.161673112756673,0.142882975515527,0.18234182313141
MWI.3.5.23,male,18,prevalence,2018.75,0.216921054324688,0.012295066420828,0.216867149412455,0.193133047505123,0.240916149472447
MWI.3.5.23,male,19,prevalence,2018.75,0.254402179399378,0.014297374794577,0.253863814995574,0.227456776972926,0.283607666490058
MWI.3.5.23,male,20,prevalence,2018.75,0.305266741788799,0.01695190008114,0.305040981149061,0.272691411959894,0.338774866655068
MWI.3.5.23,male,29,prevalence,2018.75,0.240953796666933,0.014924836963507,0.240772898507417,0.213668310779574,0.271301806942484
MWI.3.5.23,female,14,prevalence,2018.75,0.060087082643853,0.004132616804085,0.059965934845818,0.052372004546875,0.068594993253625
MWI.3.5.23,female,15,prevalence,2018.75,0.110187976222717,0.00682572190628,0.10997067780947,0.097697326280019,0.124426671071452
MWI.3.5.23,female,16,prevalence,2018.75,0.172415223185114,0.008827408320939,0.172127031836423,0.155519429469206,0.190631835193674
MWI.3.5.23,female,17,prevalence,2018.75,0.244611663693356,0.010836593010638,0.24429823891111,0.223596682493591,0.266041472308856
MWI.3.5.23,female,18,prevalence,2018.75,0.310453587528823,0.012333802489774,0.310474102401556,0.287251876938886,0.334746301887428
MWI.3.5.23,female,19,prevalence,2018.75,0.363861702751679,0.014485190332443,0.36364134904243,0.336867668245962,0.393325476124805
MWI.3.5.23,female,20,prevalence,2018.75,0.350358032990692,0.016498472601321,0.350153541055376,0.319244670160597,0.382669893037862
MWI.3.5.23,female,29,prevalence,2018.75,0.221531706953236,0.014598464991402,0.221452842636544,0.193766044527874,0.250023862785932
MWI.3.5.24,male,14,prevalence,2018.75,0.010992207226894,0.001251315677142,0.010889860086121,0.008786580731492,0.013743643488104
MWI.3.5.24,male,15,prevalence,2018.75,0.019778394486867,0.002750500207301,0.019601286336145,0.015020565120043,0.025586402612709
MWI.3.5.24,male,16,prevalence,2018.75,0.043693258550516,0.004920132392521,0.043415947331765,0.034591332560114,0.053904033398437
MWI.3.5.24,male,17,prevalence,2018.75,0.094984243040529,0.008821402695784,0.094964003031597,0.078222365907949,0.112429808967567
MWI.3.5.24,male,18,prevalence,2018.75,0.127770873289346,0.011010693678001,0.127749790070869,0.106492650760327,0.150672220662656
MWI.3.5.24,male,19,prevalence,2018.75,0.153319609054565,0.012946696666758,0.153190137808938,0.128556594334511,0.179711626589459
MWI.3.5.24,male,20,prevalence,2018.75,0.194862150635501,0.016184700211831,0.194607487172145,0.163792228761826,0.228542043034081
MWI.3.5.24,male,29,prevalence,2018.75,0.139471293156856,0.012284885941817,0.139071954886349,0.115988956096214,0.164279303325693
MWI.3.5.24,female,14,prevalence,2018.75,0.027249668729227,0.003646454178856,0.027045499081917,0.020831578336524,0.035346059455087
MWI.3.5.24,female,15,prevalence,2018.75,0.053788544237047,0.005712607591012,0.053495733803024,0.043050415799651,0.066028070565957
MWI.3.5.24,female,16,prevalence,2018.75,0.094759368126164,0.008033001594656,0.094624601569436,0.079447362982257,0.111278982269779
MWI.3.5.24,female,17,prevalence,2018.75,0.147513141534301,0.011097517521502,0.147507394133823,0.125873261885737,0.170180565946961
MWI.3.5.24,female,18,prevalence,2018.75,0.190901057367425,0.013488978126631,0.191044739320819,0.164434541282552,0.217853213056229
MWI.3.5.24,female,19,prevalence,2018.75,0.230512652327584,0.015884828509599,0.230463689115553,0.198873214705587,0.261719407320238
MWI.3.5.24,female,20,prevalence,2018.75,0.215704887149184,0.015586510382673,0.215806826846175,0.184311703012621,0.246356945081582
MWI.3.5.24,female,29,prevalence,2018.75,0.127843136142287,0.011665546625595,0.1277222213633,0.105880072822604,0.151902580020935
MWI.3.5.25,male,14,prevalence,2018.75,0.017936782067378,0.002033936365413,0.017793417788295,0.014318463171725,0.022336221550908
MWI.3.5.25,male,15,prevalence,2018.75,0.031645603028265,0.003963440870487,0.031467480084787,0.024479562815476,0.039738434244154
MWI.3.5.25,male,16,prevalence,2018.75,0.071327204261211,0.007438981621047,0.07114643663089,0.057381171085347,0.08657143023368
MWI.3.5.25,male,17,prevalence,2018.75,0.148792895798249,0.012770993133816,0.148548542751947,0.124106343925155,0.173791889027384
MWI.3.5.25,male,18,prevalence,2018.75,0.203741359864599,0.015880115417617,0.2035817358387,0.173374469261922,0.234447253335028
MWI.3.5.25,male,19,prevalence,2018.75,0.239131107487404,0.017675871773993,0.239004483639841,0.204859327591194,0.274538784514566
MWI.3.5.25,male,20,prevalence,2018.75,0.280848145405845,0.020024531781502,0.280580285766221,0.241825213412212,0.320605584667783
MWI.3.5.25,male,29,prevalence,2018.75,0.207884977482037,0.016494076480406,0.20764074237305,0.175715067090354,0.240728835371192
MWI.3.5.25,female,14,prevalence,2018.75,0.039373541225466,0.004135087000217,0.039221709460782,0.031699747526864,0.04777144036728
MWI.3.5.25,female,15,prevalence,2018.75,0.084495860074582,0.007336953329295,0.084400394304703,0.070319329986888,0.099620453184445
MWI.3.5.25,female,16,prevalence,2018.75,0.157321399282373,0.011687187752814,0.157340052096409,0.135139280772809,0.180085031833693
MWI.3.5.25,female,17,prevalence,2018.75,0.216949715336992,0.014275448990035,0.216656884950639,0.189328983034777,0.244658141932952
MWI.3.5.25,female,18,prevalence,2018.75,0.309844930020591,0.018620565681955,0.310237323129531,0.272284107877408,0.345711474857801
MWI.3.5.25,female,19,prevalence,2018.75,0.331418277812342,0.0190970088286,0.33178112297786,0.294513248503891,0.36810993634566
MWI.3.5.25,female,20,prevalence,2018.75,0.356259420768744,0.021505941208468,0.3560151617604,0.314626417618443,0.397571927105026
MWI.3.5.25,female,29,prevalence,2018.75,0.193523667587624,0.015904479043383,0.193380183425566,0.163046721823264,0.225717629285406
MWI.3.4.19,male,14,prevalence,2018.75,0.021106215755996,0.002387784618273,0.020967700521371,0.016794179724969,0.02634026920505
MWI.3.4.19,male,15,prevalence,2018.75,0.040145416058991,0.004737593169558,0.039834618885528,0.031505450331464,0.050419942863495
MWI.3.4.19,male,16,prevalence,2018.75,0.088847686855138,0.008569859542398,0.088348080451849,0.073711604977133,0.106831451363103
MWI.3.4.19,male,17,prevalence,2018.75,0.182578815289156,0.014541238835121,0.181786563882726,0.156001232791418,0.212700060827579
MWI.3.4.19,male,18,prevalence,2018.75,0.243086878046734,0.017648994939732,0.242615479605847,0.209921789844765,0.279836382516042
MWI.3.4.19,male,19,prevalence,2018.75,0.273709225018326,0.019074425262968,0.27295780014873,0.237510150796225,0.312478357978623
MWI.3.4.19,male,20,prevalence,2018.75,0.325830939231686,0.021817560791175,0.325308203219084,0.284124950237909,0.369749297368244
MWI.3.4.19,male,29,prevalence,2018.75,0.233294053451144,0.018583618530283,0.232400687678912,0.198053446969229,0.271993953104086
MWI.3.4.19,female,14,prevalence,2018.75,0.05069081032743,0.004840766052845,0.050441195781407,0.04179894102155,0.060379286900902
MWI.3.4.19,female,15,prevalence,2018.75,0.103936137323313,0.008628973553642,0.103572938149263,0.088380122029487,0.121536243640542
MWI.3.4.19,female,16,prevalence,2018.75,0.192792836276341,0.013860518186088,0.19226621808263,0.165739413940818,0.220922198779375
MWI.3.4.19,female,17,prevalence,2018.75,0.262126151733176,0.0164121511578,0.261685754549647,0.23173312008083,0.295215012382397
MWI.3.4.19,female,18,prevalence,2018.75,0.341237278460749,0.018904395127421,0.340770495680951,0.304247013592143,0.37990008313785
MWI.3.4.19,female,19,prevalence,2018.75,0.385388206306237,0.020364349354108,0.384613762478036,0.346717142900912,0.425391755830598
MWI.3.4.19,female,20,prevalence,2018.75,0.371883486497866,0.021289206960261,0.370846559752598,0.332719444214576,0.416397130938435
MWI.3.4.19,female,29,prevalence,2018.75,0.22304942117874,0.017711506590754,0.22253625294294,0.189798564179052,0.259946250650574
MWI.3.4.20,male,14,prevalence,2018.75,0.019174383333066,0.001936100465777,0.019064014252989,0.015686998879516,0.023299323179972
MWI.3.4.20,male,15,prevalence,2018.75,0.03954446989543,0.004098748148902,0.039498773244113,0.031776551134817,0.047941842793309
MWI.3.4.20,male,16,prevalence,2018.75,0.085070653426405,0.007285112146743,0.084861414231173,0.07142282808665,0.099972474183817
